user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
1049	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	N/A	N/A	N/A	N/A	N/A	GCA_905193815.1	95.12	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp905193815	94.5	0.365	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900549195.1, s__Collinsella sp900549195, 95.0, 95.08, 0.327; GCA_900547855.1, s__Collinsella sp900547855, 95.38, 94.98, 0.294; GCA_902496375.1, s__Collinsella sp902496375, 95.0, 94.87, 0.338; GCA_938045065.1, s__Collinsella sp938045065, 95.11, 94.85, 0.392; GCF_025289055.1, s__Collinsella sp900549025, 95.15, 94.84, 0.393; GCA_902497065.1, s__Collinsella sp902497065, 95.0, 94.73, 0.337; GCA_900546965.1, s__Collinsella sp900546965, 95.3, 94.66, 0.363; GCA_905199455.1, s__Collinsella aerofaciens_AW, 95.3, 94.66, 0.348; GCA_958429025.1, s__Collinsella sp958429025, 95.16, 94.62, 0.414; GCF_964240045.1, s__Collinsella sp902469555, 95.11, 94.62, 0.37; GCF_964239575.1, s__Collinsella aerofaciens_BQ, 95.02, 94.61, 0.402; GCA_018382125.1, s__Collinsella sp018382125, 95.0, 94.61, 0.394; GCA_902490305.1, s__Collinsella sp902490305, 95.0, 94.5, 0.302; GCA_937934165.1, s__Collinsella sp937934165, 95.08, 94.45, 0.385; GCA_902493545.1, s__Collinsella sp902493545, 95.03, 94.43, 0.292; GCA_900542165.1, s__Collinsella sp900542165, 95.01, 94.4, 0.393; GCA_902363125.1, s__Collinsella sp902363125, 95.02, 94.4, 0.389; GCF_015548375.1, s__Collinsella aerofaciens_AB, 95.01, 94.4, 0.389; GCA_900759565.1, s__Collinsella sp900759565, 95.0, 94.4, 0.366; GCA_902470915.1, s__Collinsella sp902470915, 95.0, 94.38, 0.368; GCA_963657575.1, s__Collinsella sp963657575, 95.32, 94.3, 0.342; GCA_900754435.1, s__Collinsella sp900754435, 95.32, 94.3, 0.259; GCA_963621725.1, s__Collinsella sp963621725, 95.13, 94.29, 0.412; GCF_040092405.1, s__Collinsella sp040092405, 95.0, 94.29, 0.405; GCA_031292915.1, s__Collinsella sp031292915, 95.0, 94.29, 0.401; GCA_900541055.1, s__Collinsella sp900541055, 95.0, 94.29, 0.396; GCA_905199225.1, s__Collinsella sp900554665, 95.0, 94.29, 0.389; GCA_900550515.1, s__Collinsella sp900550515, 95.01, 94.28, 0.409; GCA_958441355.1, s__Collinsella sp958441355, 95.28, 94.27, 0.331; GCA_902494605.1, s__Collinsella sp902494605, 95.0, 94.24, 0.365; GCA_902493985.1, s__Collinsella sp902493985, 95.0, 94.2, 0.399; GCA_900752015.1, s__Collinsella sp900752015, 95.16, 94.2, 0.395; GCA_900550195.1, s__Collinsella sp900550195, 95.04, 94.19, 0.31; GCA_900542635.1, s__Collinsella sp900542635, 95.0, 94.18, 0.42; GCA_902470765.1, s__Collinsella sp902470765, 95.0, 94.18, 0.412; GCA_958348225.1, s__Collinsella sp958348225, 95.0, 94.18, 0.399; GCA_937925715.1, s__Collinsella sp937925715, 95.13, 94.18, 0.388; GCA_902465015.1, s__Collinsella sp902465015, 95.0, 94.18, 0.359; GCA_900549745.1, s__Collinsella sp900549745, 95.0, 94.18, 0.311; GCA_900556205.1, s__Collinsella sp900556205, 95.0, 94.17, 0.294; GCA_902495085.1, s__Collinsella sp902495085, 95.09, 94.15, 0.344; GCA_958431945.1, s__Collinsella sp958431945, 95.0, 94.15, 0.319; GCA_938023085.1, s__Collinsella sp938023085, 95.0, 94.12, 0.389; GCA_900757465.1, s__Collinsella sp900757465, 95.0, 94.12, 0.379; GCA_900551555.1, s__Collinsella sp900551555, 95.0, 94.11, 0.349; GCA_902494035.1, s__Collinsella sp902494035, 95.0, 94.1, 0.398; GCA_959020715.1, s__Collinsella sp959020715, 95.0, 94.07, 0.38; GCA_905207495.1, s__Collinsella sp905207495, 95.66, 94.07, 0.36; GCA_036304905.1, s__Collinsella sp036304905, 95.01, 94.06, 0.403; GCA_900541005.1, s__Collinsella sp900541005, 95.0, 94.06, 0.386; GCA_902494465.1, s__Collinsella sp902494465, 95.0, 94.06, 0.353; GCA_902468695.1, s__Collinsella sp902468695, 95.0, 94.05, 0.382; GCA_902478865.1, s__Collinsella sp902478865, 95.12, 94.04, 0.322; GCA_900551185.1, s__Collinsella sp900551185, 95.3, 94.04, 0.311; GCA_963634045.1, s__Collinsella sp963634045, 95.15, 94.01, 0.314; GCA_900751665.1, s__Collinsella sp900751665, 95.0, 93.99, 0.357; GCA_000434535.1, s__Collinsella sp000434535, 95.0, 93.97, 0.372; GCA_902494715.1, s__Collinsella sp902494715, 95.0, 93.95, 0.376; GCA_902470365.1, s__Collinsella sp902470365, 95.0, 93.94, 0.405; GCA_902479145.1, s__Collinsella sp902479145, 95.46, 93.94, 0.403; GCA_900545605.1, s__Collinsella sp900545605, 95.0, 93.94, 0.398; GCA_902462065.1, s__Collinsella sp902462065, 95.0, 93.94, 0.386; GCA_900752475.1, s__Collinsella sp900752475, 95.0, 93.87, 0.351; GCA_902495945.1, s__Collinsella sp902495945, 95.0, 93.86, 0.347; GCA_008668795.1, s__Collinsella aerofaciens_AS, 95.0, 93.83, 0.377; GCA_900552995.1, s__Collinsella sp900552995, 95.09, 93.83, 0.25; GCA_900768435.1, s__Collinsella sp900768435, 95.0, 93.82, 0.4; GCA_958408685.1, s__Collinsella sp958408685, 95.02, 93.81, 0.417; GCA_018368055.1, s__Collinsella sp018368055, 95.0, 93.81, 0.4; GCA_900541125.1, s__Collinsella sp900541125, 95.0, 93.81, 0.397; GCA_900541875.1, s__Collinsella sp900541875, 95.0, 93.81, 0.389; GCA_036302865.1, s__Collinsella sp036302865, 95.0, 93.81, 0.383; GCA_902474645.1, s__Collinsella sp902474645, 95.18, 93.72, 0.368; GCA_900751695.1, s__Collinsella sp900751695, 95.0, 93.7, 0.38; GCF_018785265.1, s__Collinsella aerofaciens_AI, 95.01, 93.68, 0.408; GCA_036298225.1, s__Collinsella sp036298225, 95.0, 93.68, 0.397; GCA_902362275.1, s__Collinsella sp902362275, 95.0, 93.68, 0.379; GCA_905214425.1, s__Collinsella sp905214425, 95.0, 93.68, 0.374; GCA_905204735.1, s__Collinsella sp905204735, 95.08, 93.68, 0.368; GCA_900543515.1, s__Collinsella sp900543515, 95.0, 93.55, 0.385; GCA_019413925.1, s__Collinsella sp019413925, 95.0, 93.54, 0.364; GCA_902494855.1, s__Collinsella sp902494855, 95.0, 93.5, 0.331; GCA_902493835.1, s__Collinsella sp902493835, 95.0, 93.4, 0.356; GCA_902492935.1, s__Collinsella sp902492935, 95.0, 93.37, 0.38; GCA_902470265.1, s__Collinsella sp902470265, 95.0, 93.37, 0.331; GCA_900548075.1, s__Collinsella sp900548075, 95.0, 93.2, 0.29; GCA_934668345.1, s__Collinsella sp934668345, 95.0, 93.18, 0.249; GCA_900556875.1, s__Collinsella sp900556875, 95.24, 93.15, 0.175; GCA_027682925.1, s__Collinsella sp027682925, 95.0, 93.12, 0.371; GCA_902493145.1, s__Collinsella sp902493145, 95.02, 93.12, 0.347; GCA_902478835.1, s__Collinsella sp900549335, 95.0, 92.99, 0.389; GCA_900553165.1, s__Collinsella sp900553165, 95.0, 92.99, 0.279; GCA_958407085.1, s__Collinsella sp958407085, 95.12, 92.97, 0.301; GCA_958443265.1, s__Collinsella sp958443265, 95.0, 92.88, 0.368; GCA_958445895.1, s__Collinsella sp958445895, 95.0, 92.82, 0.327; GCA_905197595.1, s__Collinsella sp905197595, 95.0, 92.77, 0.323; GCA_900541195.1, s__Collinsella sp900541195, 95.0, 92.75, 0.378; GCA_905214435.1, s__Collinsella sp905214435, 95.07, 92.57, 0.334; GCA_958424475.1, s__Collinsella sp958424475, 95.25, 92.56, 0.173	16.8	11	0.99813	Genome has more than 11.7% of markers with multiple hits
105	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	26.03	11	0.80382	Genome has more than 25.0% of markers with multiple hits
1050	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
1051	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
1052	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.6%)
1053	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.2%)
1054	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	10.25	11	0.96884	Genome domain questionable ( 11.7% Bacterial, 3.8% Archaeal)
1055	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.3%)
1056	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.7%)
1057	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.7%)
1058	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
1059	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.6%)
106	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.3%)
1060	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__	N/A	N/A	N/A	N/A	N/A	GCA_000980705.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000980705	98.11	0.318	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000468015.1, s__Ruminococcus_C callidus, 95.0, 88.61, 0.171; GCA_963590855.1, s__Ruminococcus_C sp963590855, 95.0, 87.37, 0.155; GCA_934463425.1, s__Ruminococcus_C sp934463425, 95.0, 86.87, 0.156	15.05	11	0.99726	N/A
1061	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__RUG472;s__RUG472 sp900545265	GCA_900545265.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__RUG472;s__RUG472 sp900545265	98.75	0.737	GCA_900545265.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__RUG472;s__RUG472 sp900545265	98.75	0.737	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__RUG472;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	34.23	11	N/A	N/A
1062	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855	GCA_001940855.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855	97.22	0.669	GCA_963608365.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp963608365	95.01	0.452	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__	taxonomic classification defined by topology and ANI	N/A	GCA_902475645.1, s__Phil1 sp902475645, 95.0, 91.79, 0.334	14.24	11	N/A	N/A
1063	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
1064	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	N/A	N/A	N/A	N/A	N/A	GCA_958454115.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae_C	96.64	0.156	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_025148125.1, s__Blautia_A wexlerae, 95.13, 95.65, 0.263; GCF_013300825.1, s__Blautia_A wexlerae_B, 95.0, 92.87, 0.23; GCF_033096465.1, s__Blautia_A luti, 95.0, 92.38, 0.175; GCF_018919065.1, s__Blautia_A sp018919065, 95.0, 90.9, 0.178; GCF_934416185.1, s__Blautia_A sp934416185, 95.0, 90.36, 0.189; GCA_003471165.1, s__Blautia_A sp003471165, 95.0, 89.61, 0.202; GCA_003477525.1, s__Blautia_A sp003477525, 95.0, 89.5, 0.184; GCF_014297245.1, s__Blautia_A difficilis, 95.0, 89.02, 0.157	12.45	11	0.99639	Genome domain questionable ( 13.3% Bacterial, 3.8% Archaeal)
1065	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	16.38	11	0.92847	N/A
1066	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha merdavium	GCA_018711415.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha merdavium	99.2	0.953	GCA_018711415.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha merdavium	99.2	0.953	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944387285.1, s__Scatomorpha sp944387285, 95.0, 85.54, 0.478; GCA_900545405.1, s__Scatomorpha sp900545405, 95.0, 84.42, 0.398; GCA_018716635.1, s__Scatomorpha pullistercoris, 95.0, 84.34, 0.334; GCA_900752445.1, s__Scatomorpha sp900752445, 95.0, 83.47, 0.395; GCA_900546485.1, s__Scatomorpha sp900546485, 95.0, 83.33, 0.322; GCA_958428885.1, s__Scatomorpha sp958428885, 95.0, 83.23, 0.242; GCA_902496595.1, s__Scatomorpha sp902496595, 95.0, 83.09, 0.289; GCA_018712225.1, s__Scatomorpha intestinigallinarum, 95.0, 83.0, 0.375	51.87	11	N/A	N/A
1067	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (8.2%)
1068	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.7%)
1069	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.3%)
107	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.7%)
1070	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	GCF_001025135.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	99.03	0.865	GCF_001025135.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	99.03	0.865	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_009193355.1, s__Bifidobacterium leontopitheci, 95.0, 82.41, 0.162	35.98	11	N/A	N/A
1071	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	15.25	11	0.89594	N/A
1072	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Huintestinicola;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Huintestinicola;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	10.44	11	0.98602	Genome domain questionable ( 10.8% Bacterial, 1.9% Archaeal)
1073	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.4%)
1074	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CALYAK01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CALYAK01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	14.28	11	0.90512	N/A
1075	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.5%)
1076	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.8%)
1077	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.8%)
1078	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__	N/A	N/A	N/A	N/A	N/A	GCA_900544975.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900544975	93.67	0.239	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900545515.1, s__Faecousia sp000435995, 95.0, 97.39, 0.287	18.53	11	0.99049	N/A
1079	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__	N/A	N/A	N/A	N/A	N/A	GCF_000160055.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	97.75	0.412	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	12.41	11	0.99652	N/A
108	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	GCF_003477605.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	97.46	0.567	GCF_003477605.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	97.46	0.567	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934322085.1, s__Eubacterium_F sp934322085, 95.0, 94.23, 0.639; GCA_937902905.1, s__Eubacterium_F sp937902905, 95.0, 93.92, 0.552	27.22	11	N/A	Genome has more than 40.0% of markers with multiple hits
1080	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.0%)
1081	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	GCF_000012845.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	97.86	0.832	GCF_000012845.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	97.86	0.832	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_004793765.1, s__Parabacteroides distasonis_A, 95.0, 93.92, 0.616; GCA_028689545.1, s__Parabacteroides sp028689545, 95.0, 89.64, 0.558; GCF_011038785.1, s__Parabacteroides sp011038785, 95.0, 88.38, 0.425; GCF_947855115.1, s__Parabacteroides sp947855115, 95.0, 88.0, 0.567	39.3	11	N/A	N/A
1082	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (8.6%)
1083	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.3%)
1084	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.6%)
1085	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.6%)
1086	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.4%)
1087	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
1088	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.2%)
1089	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.3%)
109	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__	N/A	N/A	N/A	N/A	N/A	GCF_009680455.1	95.58	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A	97.58	0.491	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_040096455.1, s__Lachnospira rogosae, 95.0, 96.84, 0.227; GCF_000146185.1, s__Lachnospira eligens, 95.0, 95.89, 0.471; GCF_003458705.1, s__Lachnospira sp003537285, 95.44, 94.62, 0.46; GCA_019424245.1, s__Lachnospira sp019424245, 95.0, 94.53, 0.289; GCA_003464165.1, s__Lachnospira sp003451515, 95.0, 94.29, 0.454; GCA_963590775.1, s__Lachnospira sp963590775, 95.0, 89.49, 0.396; GCA_963597265.1, s__Lachnospira sp963597265, 95.0, 89.4, 0.424; GCA_030537195.1, s__Lachnospira sp030537195, 95.0, 89.32, 0.415; GCA_934343805.1, s__Lachnospira sp934343805, 95.0, 88.92, 0.279; GCA_945910225.1, s__Lachnospira sp945910225, 95.0, 87.91, 0.277; GCA_963654395.1, s__Lachnospira sp963654395, 95.0, 86.36, 0.23	25.68	11	0.99768	Genome has more than 35.0% of markers with multiple hits
1090	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.6%)
1091	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.3%)
1092	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.4%)
1093	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
