user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
1070	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium tardum	GCF_040096515.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium tardum	96.7	0.949	GCF_040096515.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium tardum	96.7	0.949	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0, 94.79, 0.878; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 94.68, 0.903; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 94.54, 0.776; GCA_905215595.1, s__Faecalibacterium sp905215595, 95.0, 94.48, 0.753; GCF_040096575.1, s__Faecalibacterium intestinale, 95.0, 94.46, 0.836; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 94.29, 0.708; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 94.24, 0.829; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 94.12, 0.833; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 94.11, 0.823; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 94.05, 0.792; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 94.03, 0.769; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 94.01, 0.788; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 94.0, 0.712; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 93.74, 0.804; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 93.74, 0.71; GCA_963654645.1, s__Faecalibacterium sp963654645, 95.0, 93.16, 0.675; GCA_900765705.1, s__Faecalibacterium sp900765705, 95.0, 91.79, 0.612; GCA_902463235.1, s__Faecalibacterium sp902463235, 95.0, 91.02, 0.425; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 88.77, 0.59; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 88.13, 0.446; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 86.41, 0.339; GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 85.95, 0.387; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 85.74, 0.379; GCF_023347535.1, s__Faecalibacterium wellingii, 95.0, 85.66, 0.365; GCF_036632915.2, s__Faecalibacterium taiwanense, 95.0, 85.31, 0.355; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 85.28, 0.299; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 85.24, 0.286; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 85.22, 0.346; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 85.21, 0.309; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 84.88, 0.29; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 84.87, 0.297; GCA_963646665.1, s__Faecalibacterium sp963646665, 95.0, 84.8, 0.289; GCA_934518555.1, s__Faecalibacterium sp934518555, 95.0, 84.68, 0.279; GCA_963615785.1, s__Faecalibacterium sp963615785, 95.0, 84.61, 0.281; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 84.41, 0.278; GCF_010509575.1, s__Faecalibacterium duncaniae, 95.0, 84.33, 0.212; GCA_963656875.1, s__Faecalibacterium sp963656875, 95.0, 84.02, 0.237; GCF_003287455.1, s__Faecalibacterium hattorii, 95.0, 83.75, 0.193; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 83.72, 0.186; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 83.51, 0.188; GCF_023347275.1, s__Faecalibacterium butyricigenerans, 95.0, 83.34, 0.182; GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 83.28, 0.185; GCF_020687245.1, s__Faecalibacterium longum, 95.36, 83.17, 0.185; GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 82.72, 0.159	51.95	11	N/A	N/A
1077	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
108	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	GCF_000160055.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	97.49	0.931	GCF_000160055.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	97.49	0.931	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	54.51	11	N/A	Genome has more than 45.0% of markers with multiple hits
10821	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp900066705	GCA_902362875.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp900066705	98.79	0.92	GCA_902362875.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp900066705	98.79	0.92	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_025567365.1, s__Anaerostipes amylophilus, 95.0, 90.27, 0.518; GCF_030296915.1, s__Anaerostipes hadrus, 95.0, 89.31, 0.312; GCA_019423795.1, s__Anaerostipes sp019423795, 95.0, 89.16, 0.32; GCA_036312945.1, s__Anaerostipes hadrus_C, 95.0, 89.1, 0.363	15.07	11	N/A	N/A
1084	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
108734	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.1%)
1088	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.1%)
1089	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Onthousia;s__Onthousia sp000438295	GCA_000438295.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Onthousia;s__Onthousia sp000438295	98.54	0.93	GCA_000438295.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Onthousia;s__Onthousia sp000438295	98.54	0.93	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Onthousia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934130265.1, s__Onthousia sp934130265, 95.18, 95.06, 0.742; GCA_934177545.1, s__Onthousia sp934177545, 95.58, 94.88, 0.729; GCA_934177995.1, s__Onthousia sp934177995, 95.0, 93.91, 0.666; GCA_934131695.1, s__Onthousia sp934131695, 95.0, 93.76, 0.708; GCA_963661445.1, s__Onthousia sp963661445, 95.0, 91.66, 0.727; GCA_014846175.1, s__Onthousia sp014846175, 95.0, 88.31, 0.511; GCA_900758495.1, s__Onthousia sp900758495, 95.0, 84.61, 0.338; GCA_934148995.1, s__Onthousia sp934148995, 95.0, 83.94, 0.309; GCA_934130405.1, s__Onthousia sp934130405, 95.0, 83.85, 0.322; GCA_029007415.1, s__Onthousia sp029007415, 95.0, 83.57, 0.279	82.17	11	N/A	N/A
109	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Hominenteromicrobium;s__Hominenteromicrobium mulieris	GCF_020687165.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Hominenteromicrobium;s__Hominenteromicrobium mulieris	97.89	0.941	GCF_020687165.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Hominenteromicrobium;s__Hominenteromicrobium mulieris	97.89	0.941	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Hominenteromicrobium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934643185.1, s__Hominenteromicrobium sp934643185, 95.0, 94.51, 0.777	93.25	11	N/A	N/A
10905	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
109805	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.2%)
109989	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.0%)
10999	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900552085	GCA_900552085.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900552085	95.29	0.692	GCA_900552085.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900552085	95.29	0.692	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900550545.1, s__Agathobacter sp900550545, 95.0, 94.41, 0.684; GCA_902363675.1, s__Agathobacter sp000434275, 95.0, 92.96, 0.5	53.26	11	N/A	Genome has more than 30.8% of markers with multiple hits
11	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp003526845	GCA_003526845.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp003526845	98.49	1.0	GCA_003526845.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp003526845	98.49	1.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_963630035.1, s__Eubacterium_R sp963630035, 95.0, 88.35, 0.799	42.55	11	N/A	Genome has more than 56.7% of markers with multiple hits
110	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides bromii	GCF_002834225.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides bromii	98.01	0.917	GCF_002834225.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides bromii	98.01	0.917	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_040096305.1, s__Ruminococcoides intestinale, 95.12, 95.12, 0.827; GCA_905215855.1, s__Ruminococcoides sp905215855, 95.0, 94.73, 0.827; GCA_902771755.1, s__Ruminococcoides sp902771755, 95.0, 90.75, 0.665; GCA_902766775.1, s__Ruminococcoides sp902766775, 95.0, 89.92, 0.632	95.89	11	N/A	N/A
11008	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900757655	GCA_900757655.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900757655	96.92	0.783	GCA_900757655.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900757655	96.92	0.783	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900317855.1, s__CAG-103 sp900317855, 95.0, 94.62, 0.737; GCA_934589185.1, s__CAG-103 sp934589185, 95.43, 94.2, 0.603; GCA_025757645.1, s__CAG-103 sp000432375, 95.0, 93.94, 0.718; GCA_963627135.1, s__CAG-103 sp963627135, 95.0, 93.37, 0.69; GCA_900543625.1, s__CAG-103 sp900543625, 95.0, 91.05, 0.602; GCA_905215475.1, s__CAG-103 sp905215475, 95.0, 90.63, 0.542; GCA_934591895.1, s__CAG-103 sp934591895, 95.0, 90.62, 0.579	30.08	11	N/A	N/A
1107	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
110735	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	GCF_020687245.1	95.36	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	96.95	0.771	GCF_020687245.1	95.36	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	96.95	0.771	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 95.89, 0.727; GCF_023347275.1, s__Faecalibacterium butyricigenerans, 95.0, 90.45, 0.579; GCA_002313795.1, s__Faecalibacterium prausnitzii_L, 95.0, 88.48, 0.266; GCA_963615785.1, s__Faecalibacterium sp963615785, 95.0, 88.4, 0.158; GCF_003287455.1, s__Faecalibacterium hattorii, 95.0, 88.14, 0.168; GCA_014858325.1, s__Faecalibacterium sp014858325, 95.0, 87.98, 0.184; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 87.82, 0.153; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 87.79, 0.15; GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 87.35, 0.174; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 87.02, 0.185	10.64	11	N/A	N/A
110752	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.6%)
11096	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
111	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	GCF_025567495.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	97.83	0.855	GCF_025567495.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	97.83	0.855	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934435205.1, s__Hominimerdicola sp934435205, 95.0, 94.98, 0.798; GCA_937898375.1, s__Hominimerdicola sp937898375, 95.0, 91.64, 0.694; GCF_900539095.1, s__Hominimerdicola sp900539095, 95.0, 89.96, 0.708; GCF_019423705.1, s__Hominimerdicola sp019423705, 95.0, 82.31, 0.189	96.05	11	N/A	N/A
11124	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590;s__CAG-590 sp000431135	GCA_000431135.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590;s__CAG-590 sp000431135	99.17	0.872	GCA_000431135.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590;s__CAG-590 sp000431135	99.17	0.872	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900552885.1, s__CAG-590 sp900552885, 95.0, 91.16, 0.163; GCA_900769115.1, s__CAG-590 sp900769115, 95.0, 90.27, 0.192; GCA_902762905.1, s__CAG-590 sp003530125, 95.0, 88.59, 0.176	20.73	11	N/A	N/A
1115	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__CAG-274;g__CAG-274;s__CAG-274 sp000432155	GCA_000432155.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__CAG-274;g__CAG-274;s__CAG-274 sp000432155	98.59	0.928	GCA_000432155.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__CAG-274;g__CAG-274;s__CAG-274 sp000432155	98.59	0.928	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__CAG-274;g__CAG-274;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900545305.1, s__CAG-274 sp900545305, 95.0, 94.84, 0.786	73.13	11	N/A	N/A
112	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp001701165	GCA_001701165.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp001701165	98.69	0.851	GCA_001701165.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp001701165	98.69	0.851	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900540625.1, s__CAG-873 sp900540625, 95.0, 90.39, 0.671; GCA_963614475.1, s__CAG-873 sp963614475, 95.0, 87.17, 0.439; GCA_002478045.1, s__CAG-873 sp002478045, 95.0, 85.47, 0.559; GCA_934590135.1, s__CAG-873 sp934590135, 95.0, 84.58, 0.456	83.62	11	N/A	Genome has more than 12.5% of markers with multiple hits
11276	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus;s__Frisingicoccus caecimuris	GCF_004340975.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus;s__Frisingicoccus caecimuris	98.48	0.958	GCF_004340975.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus;s__Frisingicoccus caecimuris	98.48	0.958	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902471845.1, s__Frisingicoccus sp902471845, 95.0, 90.8, 0.596; GCA_958405355.1, s__Frisingicoccus sp958405355, 95.0, 87.0, 0.214; GCA_958426095.1, s__Frisingicoccus sp958426095, 95.0, 86.65, 0.225; GCA_902489645.1, s__Frisingicoccus sp902489645, 95.0, 86.09, 0.202; GCA_900549105.1, s__Frisingicoccus sp900549105, 95.0, 85.94, 0.19; GCA_949289065.1, s__Frisingicoccus sp900753685, 95.0, 85.35, 0.166	42.24	11	N/A	N/A
113	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385	GCA_003514385.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385	96.29	0.854	GCA_003514385.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385	96.29	0.854	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_963592475.1, s__CAG-177 sp963592475, 95.0, 95.3, 0.896; GCA_002451755.1, s__CAG-177 sp002451755, 95.0, 94.36, 0.78; GCA_002438685.1, s__CAG-177 sp002438685, 95.0, 94.18, 0.805; GCA_963620555.1, s__CAG-177 sp963620555, 95.0, 90.79, 0.752; GCA_963612725.1, s__CAG-177 sp963612725, 95.0, 90.62, 0.732; GCA_003538135.1, s__CAG-177 sp003538135, 95.0, 89.99, 0.725; GCA_900770255.1, s__CAG-177 sp900770255, 95.0, 80.52, 0.211	93.76	11	N/A	N/A
11412	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900552475	GCA_900552475.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900552475	98.82	0.895	GCA_900552475.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900552475	98.82	0.895	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	25.73	11	N/A	N/A
114232	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp905212635	GCA_905212635.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp905212635	99.97	0.858	GCA_905212635.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp905212635	99.97	0.858	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_000434115.1, s__Eubacterium_F sp000434115, 95.0, 94.53, 0.623; GCA_002435545.1, s__Eubacterium_F sp002435545, 95.0, 91.5, 0.48; GCA_934316845.1, s__Eubacterium_F sp934316845, 95.0, 91.11, 0.499; GCA_900539115.1, s__Eubacterium_F sp900539115, 95.0, 90.6, 0.542; GCA_002431395.1, s__Eubacterium_F sp002431395, 95.0, 90.51, 0.52	23.43	11	N/A	N/A
114233	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.7%)
114236	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.3%)
114237	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (8.0%)
114238	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.3%)
114239	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.5%)
114240	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (8.5%)
114241	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
114242	d__Bacteria;p__Bacillota;c__Clostridia;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	11.68	11	0.55975	N/A
114243	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS363;s__UMGS363 sp900768245	GCA_900768245.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS363;s__UMGS363 sp900768245	97.84	0.741	GCA_900768245.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS363;s__UMGS363 sp900768245	97.84	0.741	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS363;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	14.95	11	N/A	N/A
