Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
810	96.44	0.97	Gradient Boost (General Model)	11	0.877	14526	323.6309347181009	2980982	0.58	2696	289	49489	None
8172	3.81	0.06	Neural Network (Specific Model)	11	0.875	9274	254.2170542635659	219662	0.57	258	32	13376	None
82	99.93	0.83	Gradient Boost (General Model)	11	0.88	67449	316.6522481502561	1893526	0.41	1757	62	170151	None
8499	100.0	80.8	Gradient Boost (General Model)	11	0.89	3807	255.91408355795147	7668568	0.61	8904	2015	32937	None
86	0.0	26.5	Neural Network (Specific Model)	11	0.907	26612	253.88928713659897	6299581	0.51	7533	469	159151	None
86825	99.41	55.3	Neural Network (Specific Model)	11	0.885	11697	304.34909090909093	3681333	0.43	3575	426	45838	None
8836	46.2	0.99	Gradient Boost (General Model)	11	0.847	2935	275.58324715615305	942265	0.41	967	307	12685	None
8941	11.1	0.04	Neural Network (Specific Model)	11	0.875	2635	233.1936	498779	0.61	625	185	5795	None
9023	35.75	4.71	Neural Network (Specific Model)	11	0.891	3164	260.51338028169016	1243746	0.29	1420	394	12516	None
915	73.93	0.19	Gradient Boost (General Model)	11	0.893	16193	295.0649935649936	1539180	0.61	1554	130	46645	None
9157	84.24	2.7	Gradient Boost (General Model)	11	0.914	4261	250.6457204767064	757378	0.27	923	190	12389	None
9234	57.21	2.96	Neural Network (Specific Model)	11	0.916	4446	271.25089820359284	1481196	0.42	1670	366	13815	None
95	95.89	1.04	Gradient Boost (General Model)	11	0.875	47618	282.1746153846154	1256187	0.27	1300	48	154120	None
1024	4.51	0.13	Neural Network (Specific Model)	11	0.879	31927	276.02941176470586	287003	0.52	306	26	43460	None
102909	7.28	0.34	Neural Network (Specific Model)	11	0.842	7409	275.9905213270142	413581	0.52	422	75	46472	None
103988	5.91	0.0	Neural Network (Specific Model)	11	0.844	3651	236.98986486486487	248812	0.56	296	70	11381	None
10473	22.99	12.54	Neural Network (Specific Model)	11	0.911	5059	229.745670995671	1390441	0.47	1848	304	23807	None
105452	31.85	0.17	Neural Network (Specific Model)	11	0.88	3711	257.53333333333336	789031	0.6	900	215	13525	None
1070	73.39	1.64	Neural Network (Specific Model)	11	0.877	7392	293.59533527696794	1721026	0.59	1715	289	42153	None
10905	8.2	0.22	Neural Network (Specific Model)	11	0.937	4050	270.9704301075269	317933	0.38	372	79	8841	None
1115	80.1	3.58	Gradient Boost (General Model)	11	0.898	5547	283.25698988697206	1588949	0.34	1681	325	41212	None
11276	48.47	1.36	Neural Network (Specific Model)	11	0.919	3459	261.26430722891564	1129960	0.44	1328	335	10505	None
114243	17.57	0.08	Neural Network (Specific Model)	11	0.892	2558	250.37747336377473	552123	0.42	657	203	17612	None
114251	5.06	0.57	Neural Network (Specific Model)	11	0.882	12952	294.8421052631579	247473	0.4	247	28	53361	None
114267	4.47	0.01	Neural Network (Specific Model)	11	0.837	15103	265.1636363636364	208719	0.38	220	33	43438	None
114288	15.52	0.44	Neural Network (Specific Model)	11	0.887	11817	234.5217965653897	598317	0.44	757	75	122522	None
114305	19.63	0.95	Neural Network (Specific Model)	11	0.875	7413	263.886511627907	969469	0.36	1075	169	27671	None
114309	9.5	0.0	Neural Network (Specific Model)	11	0.898	39297	337.07563025210084	267914	0.5	238	8	93367	None
114326	26.67	3.67	Neural Network (Specific Model)	11	0.888	9328	291.7880724174654	923131	0.33	939	131	47920	None
114344	8.29	0.01	Neural Network (Specific Model)	11	0.859	58751	284.73501577287067	314588	0.55	317	17	71162	None
114352	10.56	0.06	Neural Network (Specific Model)	11	0.872	26077	273.4662162162162	277972	0.47	296	21	65907	None
114358	27.63	44.37	Neural Network (Specific Model)	11	0.877	14244	337.1617560400707	3909675	0.44	3394	370	60823	None
114379	15.13	4.45	Neural Network (Specific Model)	11	0.911	19842	315.6116941529235	691636	0.48	667	50	57738	None
114382	8.33	0.0	Neural Network (Specific Model)	11	0.859	35990	314.74285714285713	230354	0.4	210	11	57539	None
114395	7.46	0.13	Neural Network (Specific Model)	11	0.889	8486	256.9066390041494	416528	0.39	482	67	54578	None
114410	23.0	0.21	Neural Network (Specific Model)	11	0.893	12878	325.5646481178396	667481	0.5	611	68	51816	None
114431	9.66	0.3	Neural Network (Specific Model)	11	0.894	9693	249.2345971563981	351194	0.43	422	50	52477	None
114436	18.31	4.29	Neural Network (Specific Model)	11	0.898	7988	238.23935091277892	782710	0.36	986	130	46639	None
114451	27.35	20.37	Neural Network (Specific Model)	11	0.908	17028	337.6232790988736	889867	0.5	799	65	44727	None
114453	91.17	29.25	Gradient Boost (General Model)	11	0.86	11792	328.36181889455116	2917307	0.57	2551	344	44498	None
114473	32.78	2.36	Neural Network (Specific Model)	11	0.881	8894	313.8775981524249	924415	0.59	866	150	42527	None
114477	28.72	1.97	Neural Network (Specific Model)	11	0.928	3775	343.7544	1386780	0.49	1250	369	37504	None
114486	6.94	0.03	Neural Network (Specific Model)	11	0.861	22976	337.5081967213115	214870	0.48	183	13	41906	None
114487	6.05	0.0	Neural Network (Specific Model)	11	0.907	11690	399.0969696969697	217657	0.44	165	25	41836	None
114523	7.9	0.38	Neural Network (Specific Model)	11	0.874	6260	200.41164241164242	329813	0.36	481	63	25621	None
114539	8.35	0.57	Neural Network (Specific Model)	11	0.877	14300	243.8046218487395	395122	0.37	476	36	28594	None
114540	7.53	0.47	Neural Network (Specific Model)	11	0.91	9061	387.7142857142857	339461	0.48	266	49	39018	None
114548	5.71	0.09	Neural Network (Specific Model)	11	0.849	17502	237.71625344352617	304159	0.51	363	29	38706	None
114550	37.67	0.34	Neural Network (Specific Model)	11	0.89	4268	261.066	1318004	0.56	1500	316	38679	None
114553	10.54	0.03	Neural Network (Specific Model)	11	0.886	21714	335.4776119402985	303948	0.49	268	17	38551	None
114554	9.3	9.9	Neural Network (Specific Model)	11	0.905	15766	321.5924657534247	311110	0.5	292	26	38513	None
114561	5.37	0.01	Neural Network (Specific Model)	11	0.907	28277	421.45575221238937	314709	0.44	226	31	38165	None
114618	86.04	3.53	Neural Network (Specific Model)	11	0.854	11361	329.94504310344826	2146685	0.56	1856	247	35564	None
114711	84.45	36.06	Neural Network (Specific Model)	11	0.881	7880	284.38444065871664	3403917	0.58	3522	551	32782	None
114714	5.16	0.38	Neural Network (Specific Model)	11	0.875	15783	294.3225806451613	218496	0.39	217	29	32596	None
114721	14.26	0.0	Neural Network (Specific Model)	11	0.906	3720	323.2173274596182	727819	0.42	681	195	32440	None
114732	50.0	11.77	Neural Network (Specific Model)	11	0.875	9215	329.6224137931035	1309127	0.57	1160	163	31883	None
114744	11.0	1.33	Neural Network (Specific Model)	11	0.884	7660	272.07120253164555	581885	0.49	632	94	31563	None
114757	4.51	0.05	Neural Network (Specific Model)	11	0.82	11259	258.4199134199134	217869	0.39	231	26	31246	None
114781	6.63	0.02	Neural Network (Specific Model)	11	0.888	6287	238.85542168674698	333563	0.34	415	63	30623	None
114799	40.58	2.35	Neural Network (Specific Model)	11	0.891	8490	335.63157894736844	1028749	0.58	912	144	30265	None
114868	8.64	0.15	Neural Network (Specific Model)	11	0.886	4105	295.54285714285714	279662	0.61	280	70	28451	None
114875	74.42	16.16	Neural Network (Specific Model)	11	0.882	7339	302.0592417061611	2165529	0.61	2110	345	28213	None
114906	32.7	1.46	Neural Network (Specific Model)	11	0.866	6354	265.53346328784926	1411772	0.52	1539	269	27338	None
114986	14.89	7.92	Neural Network (Specific Model)	11	0.851	7218	235.91225626740948	593817	0.49	718	111	25901	None
114998	10.69	0.0	Neural Network (Specific Model)	11	0.891	20762	323.5327102803738	232637	0.5	214	16	25681	None
115014	26.78	0.03	Neural Network (Specific Model)	11	0.873	7771	319.4949152542373	646983	0.61	590	97	25350	None
115109	10.8	1.04	Neural Network (Specific Model)	11	0.876	9718	326.712676056338	396404	0.44	355	52	21513	None
115114	6.25	0.0	Neural Network (Specific Model)	11	0.862	4945	267.85483870967744	230969	0.56	248	52	15674	None
115166	5.75	0.06	Neural Network (Specific Model)	11	0.875	10376	275.6686217008798	321914	0.36	341	49	23020	None
115259	34.21	0.82	Neural Network (Specific Model)	11	0.852	5762	291.31716417910445	823900	0.57	804	159	21775	None
115262	70.36	0.13	Gradient Boost (General Model)	11	0.884	5968	318.3654411764706	1467935	0.61	1360	287	21729	None
115263	5.6	0.1	Neural Network (Specific Model)	11	0.861	4716	238.11515151515152	273204	0.44	330	64	18997	None
115427	4.82	1.32	Neural Network (Specific Model)	11	0.859	7045	261.25635103926095	394416	0.39	433	79	19973	None
115469	9.39	0.28	Neural Network (Specific Model)	11	0.916	12540	330.1115702479339	260951	0.41	242	28	19628	None
115580	6.84	1.96	Neural Network (Specific Model)	11	0.888	4791	258.8306451612903	216754	0.6	248	49	18775	None
115616	11.85	1.12	Neural Network (Specific Model)	11	0.916	7730	338.77133105802045	324755	0.42	293	46	16660	None
115663	7.06	0.07	Neural Network (Specific Model)	11	0.862	4324	256.65065502183404	204008	0.28	229	49	18159	None
115684	7.44	3.69	Neural Network (Specific Model)	11	0.86	5610	270.26881720430106	262182	0.42	279	52	18013	None
115688	5.09	0.15	Neural Network (Specific Model)	11	0.895	8460	286.64426877470356	242878	0.5	253	40	17991	None
1157	8.98	0.03	Neural Network (Specific Model)	11	0.907	2852	260.30434782608694	276492	0.36	322	80	40140	None
115863	12.61	0.18	Neural Network (Specific Model)	11	0.879	3945	250.58465011286683	378305	0.6	443	103	9911	None
115957	8.13	0.02	Neural Network (Specific Model)	11	0.873	4745	276.33103448275864	274944	0.58	290	62	16196	None
116030	9.34	3.15	Neural Network (Specific Model)	11	0.864	5186	286.58214285714286	278200	0.56	280	56	15753	None
116160	9.44	0.12	Neural Network (Specific Model)	11	0.819	6356	302.8478260869565	254702	0.56	230	48	30856	None
11619	48.07	13.68	Gradient Boost (General Model)	11	0.867	2883	241.24028416213957	1993308	0.58	2393	678	10535	None
116236	52.11	0.87	Neural Network (Specific Model)	11	0.885	4196	293.1240981240981	1374544	0.58	1386	345	14632	None
116266	15.71	0.02	Neural Network (Specific Model)	11	0.89	5290	287.5139664804469	519550	0.44	537	111	12267	None
116269	11.67	4.19	Neural Network (Specific Model)	11	0.871	2688	248.2836230558097	931603	0.38	1093	336	14435	None
116279	11.34	5.64	Neural Network (Specific Model)	11	0.903	3561	255.3925925925926	228976	0.6	270	63	14396	None
116334	35.86	0.06	Neural Network (Specific Model)	11	0.873	5494	300.1051136363636	725315	0.61	704	148	14200	None
116350	29.62	7.21	Neural Network (Specific Model)	11	0.911	4840	289.26040061633284	617016	0.42	649	142	14133	None
116360	5.1	0.09	Neural Network (Specific Model)	11	0.893	4561	264.27705627705626	204671	0.65	231	47	14086	None
116385	6.31	0.0	Neural Network (Specific Model)	11	0.833	4851	232.61231884057972	230407	0.32	276	53	11966	None
116503	0.32	0.19	Neural Network (Specific Model)	11	0.888	6302	242.0096153846154	424097	0.35	520	90	13535	None
116531	4.84	0.0	Neural Network (Specific Model)	11	0.896	5054	298.08730158730157	250982	0.41	252	56	19549	None
116690	11.9	0.69	Neural Network (Specific Model)	11	0.884	5067	297.76363636363635	222070	0.59	220	45	12797	None
116749	7.57	0.05	Neural Network (Specific Model)	11	0.895	5246	299.3976833976834	258759	0.4	259	50	12635	None
11692	100.0	100.71	Gradient Boost (General Model)	11	0.874	13135	316.29332907756145	6789839	0.6	6266	796	101102	None
117219	11.0	1.91	Neural Network (Specific Model)	11	0.85	2524	217.09182389937106	604068	0.51	795	224	11331	None
117311	14.76	0.17	Neural Network (Specific Model)	11	0.855	3217	280.3829787234043	461552	0.39	470	143	11111	None
117323	4.91	0.29	Neural Network (Specific Model)	11	0.859	5947	233.3574297188755	202275	0.46	249	43	12074	None
117340	13.94	12.02	Neural Network (Specific Model)	11	0.928	3267	262.48175182481754	232373	0.37	274	70	11021	None
117843	6.34	0.24	Neural Network (Specific Model)	11	0.897	6845	299.43197278911566	293779	0.46	294	61	9950	None
1179	9.96	0.59	Neural Network (Specific Model)	11	0.948	12192	361.8237623762376	576244	0.4	505	78	39643	None
118006	24.96	0.02	Neural Network (Specific Model)	11	0.875	3064	266.84415584415586	562735	0.58	616	185	9661	None
118385	16.33	0.2	Neural Network (Specific Model)	11	0.876	3239	247.58771929824562	482407	0.54	570	151	9037	None
11909	14.29	0.35	Neural Network (Specific Model)	11	0.818	3839	175.8047493403694	483227	0.45	758	131	8997	None
120330	5.37	0.0	Neural Network (Specific Model)	11	0.885	3123	251.10416666666666	203892	0.57	240	65	6931	None
12065	33.41	1.4	Neural Network (Specific Model)	11	0.89	2963	251.68358208955223	1134726	0.31	1340	378	10259	None
12157	100.0	113.16	Gradient Boost (General Model)	11	0.914	3805	288.46480074430144	12192773	0.39	12898	3106	63298	None
121787	11.92	0.03	Neural Network (Specific Model)	11	0.895	2676	233.41750841750843	231959	0.62	297	84	5967	None
12333	56.05	11.59	Neural Network (Specific Model)	11	0.9	2946	267.05313700384124	1388195	0.5	1562	466	10112	None
1244	3.85	0.1	Neural Network (Specific Model)	11	0.919	34839	212.65068493150685	201922	0.45	292	17	38562	None
12487	7.98	0.22	Neural Network (Specific Model)	11	0.849	3855	210.52770448548813	280912	0.41	379	80	10040	None
1278	18.78	6.49	Neural Network (Specific Model)	11	0.926	8236	308.437707641196	1199505	0.47	1204	174	38005	None
12959	63.2	0.02	Neural Network (Specific Model)	4	0.888	4660	140.78175895765472	288816	0.49	614	68	9766	Low confidence prediction - substantial (48%) disagreement between completeness prediction models
1325	4.79	0.04	Neural Network (Specific Model)	11	0.948	15057	396.9953488372093	269434	0.39	215	28	37018	None
136	95.43	0.45	Gradient Boost (General Model)	11	0.895	57214	321.9983775013521	1994124	0.52	1849	53	124232	None
14494	48.37	1.83	Neural Network (Specific Model)	11	0.91	3148	256.9951757408684	1226423	0.44	1451	390	9028	None
1455	8.67	0.12	Neural Network (Specific Model)	11	0.946	21804	216.352422907489	463894	0.46	681	61	35127	None
1531	74.97	2.16	Neural Network (Specific Model)	11	0.893	7197	281.7698567708333	2902469	0.62	3072	505	34076	None
157	8.33	0.03	Neural Network (Specific Model)	11	0.927	58964	210.83467741935485	337014	0.44	496	12	112410	None
1592	93.51	45.45	Gradient Boost (General Model)	11	0.871	3688	256.71998355263156	4292404	0.58	4864	1182	33304	None
160	97.98	0.36	Gradient Boost (General Model)	11	0.91	34059	325.55798687089714	1958952	0.38	1828	87	110672	None
162	87.93	2.32	Neural Network (Specific Model)	11	0.888	42839	331.22868217054264	2018760	0.44	1806	74	112475	None
165	100.0	0.16	Gradient Boost (General Model)	11	0.91	49783	325.862870424172	1845243	0.54	1721	54	110121	None
1650	94.91	31.77	Gradient Boost (General Model)	11	0.916	6365	300.2172318973419	1071114	0.36	1091	203	32654	None
1682	8.28	1.37	Neural Network (Specific Model)	11	0.931	10247	189.04775280898878	215313	0.42	356	33	32216	None
16853	4.74	0.0	Neural Network (Specific Model)	11	0.818	5470	187.3022113022113	279058	0.4	407	62	8130	None
178	6.7	0.08	Neural Network (Specific Model)	11	0.899	77876	222.7513966480447	265102	0.42	358	4	103315	None
18050	23.29	5.23	Neural Network (Specific Model)	11	0.847	2669	271.69884726224785	667548	0.61	694	243	7761	None
1835	18.91	2.88	Neural Network (Specific Model)	11	0.918	10042	222.21422986708365	924881	0.32	1279	139	30583	None
18836	18.57	0.01	Neural Network (Specific Model)	11	0.806	2691	233.80465949820788	485141	0.34	558	173	7535	None
18918	4.93	0.01	Neural Network (Specific Model)	11	0.678	3664	185.864768683274	230942	0.38	281	61	7514	None
194	63.91	12.26	Gradient Boost (General Model)	11	0.848	25360	244.78446601941747	2226465	0.44	2575	200	98811	None
19468	12.24	0.49	Neural Network (Specific Model)	11	0.773	3997	170.6258064516129	407541	0.49	620	107	7370	None
202	98.99	0.12	Gradient Boost (General Model)	11	0.902	37838	309.9126383226558	1766561	0.46	1717	65	97309	None
20749	5.81	0.08	Neural Network (Specific Model)	11	0.876	6008	331.6943231441048	259015	0.42	229	55	7055	None
21	100.0	0.79	Gradient Boost (General Model)	11	0.88	115437	322.7190278601067	1852831	0.41	1687	22	344054	None
2118	7.05	0.24	Neural Network (Specific Model)	11	0.932	12073	229.91079812206573	314139	0.55	426	42	27811	None
21240	31.88	0.41	Neural Network (Specific Model)	11	0.883	4121	254.2334928229665	901449	0.6	1045	231	15289	None
21287	4.32	0.0	Neural Network (Specific Model)	11	0.874	5546	267.41975308641975	222594	0.42	243	48	17800	None
2135	6.14	8.77	Neural Network (Specific Model)	11	0.895	12710	270.81564245810057	323822	0.39	358	36	27673	None
21443	8.79	0.33	Neural Network (Specific Model)	11	0.88	3932	207.5811088295688	342697	0.31	487	84	6743	None
2155	65.97	2.77	Gradient Boost (General Model)	11	0.9	5234	302.5525200188413	2137815	0.59	2123	459	23527	None
221	100.0	65.67	Gradient Boost (General Model)	11	0.88	12402	305.20254932774577	5954373	0.36	5727	809	92694	None
22144	15.33	1.39	Neural Network (Specific Model)	11	0.841	2567	252.67985611510792	500765	0.27	556	186	6751	None
2248	69.85	37.89	Gradient Boost (General Model)	11	0.901	4150	294.16072024008	5860333	0.5	5998	1492	26726	None
22656	8.32	0.0	Neural Network (Specific Model)	11	0.876	2691	268.1802030456853	361507	0.38	394	130	6653	None
22791	4.2	0.07	Neural Network (Specific Model)	11	0.865	4411	330.13382899628255	307689	0.47	269	74	11052	None
2290	81.83	0.7	Neural Network (Specific Model)	11	0.857	11019	336.8607673267327	1903736	0.57	1616	240	37730	None
2295	99.76	86.73	Gradient Boost (General Model)	11	0.887	4488	267.04503033131124	3864226	0.48	4286	932	26367	None
23	100.0	0.74	Gradient Boost (General Model)	11	0.877	196269	315.2057569296375	2020755	0.41	1876	15	341803	None
2312	80.93	5.03	Neural Network (Specific Model)	11	0.893	11543	313.5934782608696	1935234	0.41	1840	227	65959	None
23332	9.63	2.27	Neural Network (Specific Model)	11	0.894	15001	258.9025423728813	408980	0.39	472	41	114266	None
2349	70.62	0.73	Gradient Boost (General Model)	11	0.885	7162	285.86690647482015	1613933	0.6	1668	270	26229	None
23782	14.17	0.0	Neural Network (Specific Model)	11	0.918	2589	247.79431072210065	369008	0.35	457	137	6432	None
23853	19.66	0.01	Neural Network (Specific Model)	11	0.91	2855	261.02093397745574	533074	0.46	621	190	6420	None
